Gateway_2;39.23%;3.23%;247.4MiB / 7.473GiB;24;9.76kB / 836B;0B / 16.4kB;209;26
Gateway_1;43.57%;1.93%;148MiB / 7.473GiB;24;10.4kB / 836B;0B / 16.4kB;209;26
Client_2;0.00%;0.07%;5.656MiB / 7.473GiB;2;11.4kB / 2.75kB;4.1kB / 0B;217;25
Gateway_2;39.81%;3.23%;247.4MiB / 7.473GiB;24;9.76kB / 836B;0B / 16.4kB;217;25
Gateway_1;43.11%;1.92%;146.7MiB / 7.473GiB;24;10.4kB / 836B;0B / 16.4kB;217;25
Client_2;0.00%;0.07%;5.656MiB / 7.473GiB;2;12.7kB / 3.01kB;4.1kB / 0B;225;24
Gateway_2;44.18%;3.24%;247.6MiB / 7.473GiB;24;11.1kB / 836B;0B / 16.4kB;225;24
Gateway_1;45.58%;1.92%;146.9MiB / 7.473GiB;24;11.7kB / 836B;0B / 16.4kB;225;24
Client_2;0.00%;0.02%;1.426MiB / 7.473GiB;2;5.01kB / 666B;0B / 0B;6;25
Client_1;0.00%;0.02%;1.352MiB / 7.473GiB;2;5.78kB / 666B;0B / 0B;6;25
Gateway_2;48.14%;2.88%;220.2MiB / 7.473GiB;22;5.46kB / 836B;0B / 16.4kB;6;25
Gateway_1;45.60%;2.55%;194.9MiB / 7.473GiB;22;6.27kB / 836B;1.4MB / 16.4kB;6;25
Clients_Router_1;0.00%;0.02%;1.258MiB / 7.473GiB;2;14.4kB / 1.52kB;0B / 0B;6;25
Gateways_Router_1;0.00%;0.02%;1.578MiB / 7.473GiB;2;15.8kB / 1.52kB;8.19kB / 0B;6;25
Server;0.00%;0.02%;1.637MiB / 7.473GiB;2;9.12kB / 666B;16.4kB / 0B;6;25
Client_2;0.00%;0.02%;1.426MiB / 7.473GiB;2;5.61kB / 736B;0B / 0B;14;26
Client_1;0.00%;0.02%;1.352MiB / 7.473GiB;2;6.39kB / 736B;0B / 0B;14;26
Gateway_2;44.96%;3.18%;243.6MiB / 7.473GiB;22;6.27kB / 836B;0B / 16.4kB;14;26
Gateway_1;48.42%;3.11%;238.1MiB / 7.473GiB;22;6.81kB / 836B;1.4MB / 16.4kB;14;26
Clients_Router_1;0.00%;0.02%;1.258MiB / 7.473GiB;2;15.6kB / 1.52kB;0B / 0B;14;26
Gateways_Router_1;0.00%;0.02%;1.578MiB / 7.473GiB;2;16.9kB / 1.52kB;8.19kB / 0B;14;26
Server;0.01%;0.02%;1.637MiB / 7.473GiB;2;9.65kB / 736B;16.4kB / 0B;14;26
Client_2;0.00%;0.02%;1.426MiB / 7.473GiB;2;5.93kB / 736B;0B / 0B;21;28
Client_1;0.00%;0.00%;0B / 0B;0;0B / 0B;0B / 0B;21;28
Gateway_2;44.14%;3.18%;243.2MiB / 7.473GiB;22;6.48kB / 836B;0B / 16.4kB;21;28
Gateway_1;42.72%;3.16%;241.5MiB / 7.473GiB;22;7.01kB / 836B;1.4MB / 16.4kB;21;28
Clients_Router_1;0.00%;0.02%;1.258MiB / 7.473GiB;2;16.1kB / 1.52kB;0B / 0B;21;28
Gateways_Router_1;0.00%;0.02%;1.578MiB / 7.473GiB;2;17.4kB / 1.52kB;8.19kB / 0B;21;28
Server;0.01%;0.02%;1.637MiB / 7.473GiB;2;9.65kB / 736B;16.4kB / 0B;21;28
Gateway_2;43.54%;3.10%;237.2MiB / 7.473GiB;22;7.97kB / 836B;0B / 16.4kB;29;26
Gateway_1;44.30%;3.20%;244.7MiB / 7.473GiB;22;8.39kB / 836B;1.4MB / 16.4kB;29;26
Clients_Router_1;0.00%;0.02%;1.258MiB / 7.473GiB;2;19.1kB / 1.52kB;0B / 0B;29;26
Gateways_Router_1;0.00%;0.02%;1.578MiB / 7.473GiB;2;20.4kB / 1.52kB;8.19kB / 0B;29;26
Server;0.00%;0.02%;1.637MiB / 7.473GiB;2;11.3kB / 806B;16.4kB / 0B;29;26
Client_2;0.00%;0.02%;1.508MiB / 7.473GiB;2;4.75kB / 666B;0B / 0B;6;27
Client_1;0.00%;0.02%;1.578MiB / 7.473GiB;2;5.49kB / 666B;0B / 0B;6;27
Gateway_2;42.42%;2.77%;212MiB / 7.473GiB;22;4.8kB / 836B;0B / 16.4kB;6;27
Gateway_1;46.90%;2.89%;221.2MiB / 7.473GiB;22;6kB / 836B;4.3MB / 16.4kB;6;27
Clients_Router_1;0.00%;0.02%;1.402MiB / 7.473GiB;2;13.1kB / 1.52kB;0B / 0B;6;27
Gateways_Router_1;0.00%;0.02%;1.504MiB / 7.473GiB;2;15.4kB / 1.52kB;0B / 0B;6;27
Server;0.01%;0.02%;1.508MiB / 7.473GiB;2;8.8kB / 666B;90.1kB / 0B;6;27
Client_2;0.00%;0.02%;1.508MiB / 7.473GiB;2;5.36kB / 736B;0B / 0B;14;28
Client_1;0.00%;0.02%;1.578MiB / 7.473GiB;2;6.09kB / 736B;0B / 0B;14;28
Gateway_2;43.00%;3.12%;238.8MiB / 7.473GiB;22;5.5kB / 836B;0B / 16.4kB;14;28
Gateway_1;48.05%;3.20%;244.9MiB / 7.473GiB;22;6.43kB / 836B;4.3MB / 16.4kB;14;28
Clients_Router_1;0.00%;0.02%;1.402MiB / 7.473GiB;2;14.4kB / 1.52kB;0B / 0B;14;28
Gateways_Router_1;0.00%;0.02%;1.504MiB / 7.473GiB;2;16.6kB / 1.52kB;0B / 0B;14;28
Server;0.00%;0.02%;1.508MiB / 7.473GiB;2;9.33kB / 736B;90.1kB / 0B;14;28
Client_2;0.00%;0.02%;1.508MiB / 7.473GiB;2;5.47kB / 736B;0B / 0B;21;27
Client_1;0.00%;0.02%;1.578MiB / 7.473GiB;2;6.09kB / 736B;0B / 0B;21;27
Gateway_2;48.48%;3.14%;240.5MiB / 7.473GiB;22;5.5kB / 836B;0B / 16.4kB;21;27
Gateway_1;35.01%;3.20%;244.7MiB / 7.473GiB;22;6.54kB / 836B;4.3MB / 16.4kB;21;27
Clients_Router_1;0.00%;0.02%;1.402MiB / 7.473GiB;2;14.5kB / 1.52kB;0B / 0B;21;27
Gateways_Router_1;0.00%;0.02%;1.504MiB / 7.473GiB;2;16.7kB / 1.52kB;0B / 0B;21;27
Server;0.00%;0.02%;1.508MiB / 7.473GiB;2;9.33kB / 806B;90.1kB / 0B;21;27
Client_2;0.00%;0.02%;1.508MiB / 7.473GiB;2;5.8kB / 736B;0B / 0B;29;34
Client_1;0.00%;0.02%;1.578MiB / 7.473GiB;2;6.46kB / 806B;0B / 0B;29;34
Gateway_2;34.11%;3.17%;242.5MiB / 7.473GiB;22;5.88kB / 836B;0B / 16.4kB;29;34
Gateway_1;34.59%;3.12%;238.6MiB / 7.473GiB;22;6.91kB / 836B;4.3MB / 16.4kB;29;34
Clients_Router_1;0.00%;0.02%;1.402MiB / 7.473GiB;2;15.3kB / 1.52kB;0B / 0B;29;34
Gateways_Router_1;0.00%;0.02%;1.504MiB / 7.473GiB;2;17.4kB / 1.52kB;0B / 0B;29;34
Server;0.00%;0.02%;1.508MiB / 7.473GiB;2;9.7kB / 806B;90.1kB / 0B;29;34
Client_2;0.00%;0.02%;1.508MiB / 7.473GiB;2;5.91kB / 806B;0B / 0B;37;31
Client_1;0.00%;0.02%;1.578MiB / 7.473GiB;2;6.53kB / 806B;0B / 0B;37;31
Gateway_2;34.88%;3.22%;246.3MiB / 7.473GiB;22;5.88kB / 836B;0B / 16.4kB;37;31
Gateway_1;35.36%;2.87%;219.8MiB / 7.473GiB;22;6.91kB / 836B;4.3MB / 16.4kB;37;31
Clients_Router_1;0.00%;0.02%;1.402MiB / 7.473GiB;2;15.3kB / 1.52kB;0B / 0B;37;31
Gateways_Router_1;0.00%;0.02%;1.504MiB / 7.473GiB;2;17.4kB / 1.52kB;0B / 0B;37;31
Server;0.00%;0.02%;1.508MiB / 7.473GiB;2;9.7kB / 806B;90.1kB / 0B;37;31
Client_2;0.00%;0.02%;1.508MiB / 7.473GiB;2;5.91kB / 806B;0B / 0B;45;32
Client_1;0.00%;0.02%;1.578MiB / 7.473GiB;2;6.53kB / 806B;0B / 0B;45;32
Gateway_2;37.34%;3.30%;252.3MiB / 7.473GiB;22;5.88kB / 836B;0B / 16.4kB;45;32
Gateway_1;36.65%;2.66%;203.8MiB / 7.473GiB;22;6.91kB / 836B;4.3MB / 16.4kB;45;32
Clients_Router_1;0.00%;0.02%;1.402MiB / 7.473GiB;2;15.3kB / 1.52kB;0B / 0B;45;32
Gateways_Router_1;0.00%;0.02%;1.504MiB / 7.473GiB;2;17.4kB / 1.52kB;0B / 0B;45;32
Server;0.00%;0.02%;1.508MiB / 7.473GiB;2;9.7kB / 806B;90.1kB / 0B;45;32
Client_2;0.00%;0.02%;1.508MiB / 7.473GiB;2;5.91kB / 806B;0B / 0B;53;28
Client_1;0.00%;0.02%;1.578MiB / 7.473GiB;2;6.53kB / 806B;0B / 0B;53;28
Gateway_2;48.53%;3.33%;254.9MiB / 7.473GiB;22;5.88kB / 836B;0B / 16.4kB;53;28
Gateway_1;48.36%;2.46%;187.9MiB / 7.473GiB;22;6.98kB / 836B;4.3MB / 16.4kB;53;28
Clients_Router_1;0.00%;0.02%;1.402MiB / 7.473GiB;2;15.4kB / 1.52kB;0B / 0B;53;28
Gateways_Router_1;0.00%;0.02%;1.504MiB / 7.473GiB;2;17.5kB / 1.52kB;0B / 0B;53;28
Server;0.00%;0.02%;1.508MiB / 7.473GiB;2;9.7kB / 876B;90.1kB / 0B;53;28
Client_2;0.00%;0.02%;1.508MiB / 7.473GiB;2;6.24kB / 806B;0B / 0B;61;32
Client_1;0.00%;0.02%;1.578MiB / 7.473GiB;2;6.8kB / 876B;0B / 0B;61;32
